text,label
"Em 15 tuổi mà cảm thấy mình thật lạ lùng, không giống ai cả. Trong lớp, em không giỏi bằng những bạn giỏi nhất, nhưng cũng không phải là học sinh trung bình. Những người xung quanh thường chế giễu em, và em chỉ có vài người bạn thực sự,","""Overthinking"""
"Dạo này, em thấy mình thường xuyên bị coi thường. Nhất là trong các dự án nhóm, mọi người đều bỏ mặc, để em làm mọi thứ một mình. Họ biết em có kỹ năng, nên chỉ đứng nhìn mà không giúp đỡ, và cuối cùng, họ cũng được điểm cao nhờ vào công sức của em,","""Burn-out"""
"Có lúc em tự hỏi tại sao mình lại khác biệt như vậy? Em không giống những người khác. Em thích ở một mình hơn là tiếp xúc với bạn bè, mặc dù chỉ có vài người hiểu em thực sự. Mọi người thường cười nhạo hoặc không quan tâm đến em,","""Depression"""
"Mỗi khi em bước vào lớp, lòng cảm thấy bất an. Em biết mình sẽ phải nghe những lời chế giễu từ bạn bè. Và dù em cố gắng không để tâm, nhưng trong lòng vẫn đau lòng. Em chỉ muốn được sống bình thường như mọi người,","""Anxiety"""
"Thỉnh thoảng, em tự hỏi liệu mình có gì sai? Tại sao những kỹ năng đặc biệt của em lại trở thành gánh nặng? Em muốn mọi người xem xét công sức của em, nhưng thay vào đó, họ chỉ lợi dụng và bỏ mặc em,","""PTSD"""
"Dù em có kỹ năng và khả năng đặc biệt, em vẫn cảm thấy mình như đứa trẻ bị lạc trong rừng lớn của cuộc sống này. Mọi người không hiểu, và em cũng không biết làm thế nào để giải thích cho họ hiểu,","""Overthinking"""
"Mọi người thường nói rằng em 'khác biệt'. Em không giỏi bằng những người học giỏi nhất, nhưng cũng không phải là học sinh trung bình. Mỗi lần làm bài kiểm tra hay tham gia một hoạt động, em đều cảm thấy mình nằm ở giữa và không thuộc về đâu cả,","""Overthinking"""
"Mỗi khi có dự án nhóm, mọi người thường trông chờ vào em. Họ biết em có kỹ năng đặc biệt mà họ không có. Nhưng rồi họ lại không làm gì cả, chỉ đứng nhìn em làm mọi việc. Đôi khi em cảm thấy mệt mỏi và bất công khi họ cũng được điểm cao mà không cần phải làm gì,","""Burn-out"""
"Dù em có vài người bạn, nhưng thời gian ở một mình của em lại nhiều hơn. Đôi khi, em chỉ muốn một người bạn thực sự hiểu và chia sẻ với em. Mọi người xung quanh thường chọc ghẹo và làm em cảm thấy mình không đặc biệt,","""Depression"""
"Em không hiểu sao mình lại khác biệt như vậy. Em có những kỹ năng mà không ai có, nhưng đôi khi em cảm thấy mình bị cô lập vì điều đó. Em chỉ muốn được như bao người khác, không muốn bị đặt dưới áp lực vì những gì em biết làm,","""Anxiety"""
"Em thường tự hỏi tại sao mình lại không giỏi như những người bạn học giỏi nhất lớp. Nhưng rồi em lại nhận ra mình cũng không giống những học sinh trung bình. Em ở giữa, và đôi khi cảm thấy lạc lõng và không biết phải làm gì với bản thân mình,","""Overthinking"""
"Khi tham gia dự án nhóm, mọi người thường nghĩ rằng em sẽ làm hết mọi thứ. Em cảm thấy mình bị lợi dụng và mệt mỏi. Mọi người chỉ muốn nhận điểm mà không muốn cống hiến. Em thấy mình như một người không có giá trị trong mắt họ,","""Burn-out"""
"Mọi người trong lớp thường chọc ghẹo em. Em cảm thấy mình khá lạ so với họ. Em không giỏi bằng những bạn hàng đầu, nhưng cũng không phải học sinh trung bình. Và rồi, mỗi lần có dự án nhóm, mọi người thường trông chờ vào kỹ năng của em và để em làm mọi thứ một mình, rồi họ vẫn được điểm tối đa,","""Burn-out"""
"Em thường tự hỏi, tại sao mình lại khác biệt như vậy? Có lẽ vì vậy mà em chỉ có một vài người bạn. Thật sự, em thấy mình dành nhiều thời gian hơn để ở một mình. Đôi khi, em cảm thấy mình như một hòn đảo giữa dòng người,","""Depression"""
"Em luôn cảm thấy áp lực từ việc học. Không phải vì em không giỏi, mà là vì em giỏi một cách khác biệt. Khi mọi người thấy một vấn đề khó, em lại thấy nó dễ và ngược lại. Điều này khiến em cảm thấy lạ lùng và cô đơn,","""Anxiety"""
"Mỗi lần nhóm làm dự án, em cảm thấy mình như một người lao động chính. Mọi người thường trông chờ vào em và để mọi việc cho em làm. Họ chơi, họ vui, và rồi họ cũng được điểm cao nhờ công sức của em. Em thấy mình bị lợi dụng,","""Burn-out"""
"Vì sao em lại khác biệt? Có lẽ, vì em giỏi những thứ mà không phải ai cũng giỏi. Nhưng điều đó cũng làm cho em cảm thấy cô đơn. Đôi khi, chỉ muốn có ai đó hiểu và chia sẻ cùng em, không chỉ khi cần đến kỹ năng của em,","""Depression"""
"Em thường lo sợ về tương lai của mình. Liệu rằng, với tính cách và kỹ năng khác biệt này, em có thể tìm được một nơi thuộc về không? Hay em sẽ luôn bị người khác lợi dụng và bỏ rơi?","""Overthinking"""
"Mỗi khi phải làm bài tập hay thi cử, lòng em thấy áp lực lớn quá. Mọi người đều nghĩ em phải làm tốt, nhưng đôi khi em chỉ muốn được tự do không phải lo nghĩ. Mọi thứ đều quá khó khăn và em cảm thấy mình đang chìm sâu vào bóng tối,","""Depression"""
"Đôi khi đi học, em cảm thấy lo sợ khi phải trình bày trước lớp. Mồ hôi lạnh, tim đập nhanh và suy nghĩ về việc mọi người sẽ đánh giá em như thế nào. Em không muốn mình cảm thấy như vậy, nhưng lo lắng luôn ở đó,","""Anxiety"""
"Hồi cấp 2, em đã trải qua một sự việc khó quên. Mỗi khi nghĩ về nó, em lại cảm thấy bản thân mình như đang bị đè nặng. Em muốn quên đi, nhưng cứ mãi ám ảnh,","""PTSD"""
"Em luôn cảm thấy cần phải học bài hoàn hảo, không được một lỗi nhỏ. Nếu không, em lại cảm thấy thất bại và phải làm lại từ đầu. Thậm chí em còn kiểm tra bài tập nhiều lần trước khi nộp,","""OCD"""
"Giữa việc học và các hoạt động ngoại khóa, em cảm thấy mệt mỏi quá. Mọi người nói rằng thời sinh viên là khoảng thời gian vui vẻ nhất, nhưng với em, nó chỉ là áp lực và stress,","""Burn-out"""
"Em luôn cảm thấy mình phải suy nghĩ về tương lai: trường đại học nào, ngành nghề nào, liệu mình có thể kiếm được công việc tốt sau khi ra trường? Mọi quyết định đều quá quan trọng và đôi khi em chỉ muốn tạm dừng lại và thở,","""Overthinking"""
"Dạo này, em thấy áp lực học tập nhiều quá. Mỗi khi học bài, em cảm thấy như không thể tiếp thu được, rồi lại lo sợ kết quả thi. Em muốn giữ thành tích tốt nhưng cứ như đang chạy đua với thời gian ấy,","""Depression"""
"Chắc có lẽ em quá lo lắng về việc vào đại học. Cảm giác như tương lai của mình đang bị đặt vào mấy bài thi sắp tới. Em thấy mình cứ phải so sánh với bạn bè, và đôi khi, cảm giác như không bằng ai,","""Anxiety"""
"Em vẫn không thể quên lần bị bắt nạt hồi cấp hai. Mỗi khi nghĩ về nó, lòng em lại đau nhói. Giờ đây, dù đã lên cấp ba, nhưng em vẫn cảm thấy e dè khi gặp người mới,","""PTSD"""
"Mỗi khi chuẩn bị đi học, em đều phải kiểm tra cặp sách và viết vở nhiều lần. Lo sợ rằng mình quên mất sách hay bài tập về nhà. Đôi khi, em còn kiểm tra cả chục lần trước khi ra khỏi nhà,","""OCD"""
"Dạo gần đây, em thấy mình luôn mệt mỏi. Giữa việc học, các câu lạc bộ và việc nhà, em cảm thấy như không có thời gian cho bản thân. Đôi khi, chỉ muốn nghỉ một ngày không làm gì cả và ngủ thật nhiều,","""Burn-out"""
"Em luôn tự hỏi liệu mình có chọn đúng ngành học không? Bạn bè đều có kế hoạch rõ ràng cho tương lai, còn em thì vẫn còn băn khoăn. Lo lắng rằng, sau này mình sẽ không tìm được việc làm yêu thích,","""Overthinking"""
"Thật ra, em cảm thấy áp lực từ việc học quá. Mỗi ngày đến trường, chỉ sợ kiểm tra, sợ điểm thấp. Mọi người nghĩ rằng em đang ổn, nhưng bên trong, em thật sự lo lắng về việc không đạt được kỳ vọng của gia đình,","""Depression"""
"Dạo này, em thường cảm giác lo sợ khi phải thuyết trình trước lớp. Mỗi lần lên sân khấu, lòng đập nhanh, tay chân run rẩy. Em biết mình cần phải tự tin hơn, nhưng cảm giác đó luôn ám ảnh em,","""Anxiety"""
"Em vẫn không thể quên lần bị bắt nạt ở trường năm ngoái. Mỗi lần nhớ lại, lòng em như bị đâm thủng. Em muốn mở lời với bạn bè nhưng sợ họ sẽ không hiểu,","""PTSD"""
"Em luôn cảm thấy phải học hoàn hảo, không được một chút lỗi lầm. Trước khi nộp bài, em kiểm tra đi kiểm tra lại nhiều lần. Em sợ mình sẽ mất điểm chỉ vì một chi tiết nhỏ,","""OCD"""
"Với lịch học dày đặc và những dự định cho tương lai, em cảm thấy mình đang chạy đua mà không có lúc nào dừng lại. Đôi khi, em chỉ muốn từ bỏ tất cả để có thời gian nghỉ ngơi,","""Burn-out"""
"Thỉnh thoảng, em lại tự hỏi liệu mình đã chọn đúng ngành học chưa? Có lẽ em đã nghĩ quá nhiều. Em lo lắng về việc làm sau này, liệu mình có thích nghi được không và liệu có đủ năng lực để theo đuổi đến cùng không,","""Overthinking"""
"Dạo này, em cảm thấy áp lực từ việc học quá. Mỗi lần nhận bài kiểm tra về, lòng lại thấy lo sợ. Em muốn làm tốt để ba mẹ tự hào, nhưng cứ học, em lại hay mất tập trung. Em lo sợ nếu không đỗ đại học thì sẽ thất vọng mọi người,","""Depression"""
"Mỗi lần phải thuyết trình trước lớp, em lại cảm thấy run và nói lắp bắp. Cảm giác như mọi người đều đang nhìn và đánh giá em. Em biết mình cần phải tự tin hơn, nhưng không biết cách nào để vượt qua nỗi sợ này,","""Anxiety"""
"Năm ngoái, em có một chuyện không vui với bạn bè. Họ đã trêu chọc và nói xấu em. Mặc dù đã qua lâu, nhưng em vẫn không thể quên và cảm giác luôn bị người khác xem thường khi ở trường,","""PTSD"""
"Em biết mình cần phải học, nhưng cứ mỗi lần ngồi vào bàn học là em lại muốn sắp xếp lại mọi thứ. Cảm giác mọi thứ phải đặt đúng vị trí, không thì em lại không thể tập trung học tập. Điều này khiến em mất nhiều thời gian quý giá,","""OCD"""
"Với việc phải ôn thi, làm dự án nhóm và tham gia câu lạc bộ, em cảm thấy mệt mỏi quá. Mỗi ngày trôi qua giống như một cuộc đua không dừng lại. Em muốn có thời gian cho bản thân, nhưng lại sợ bỏ lỡ điều gì đó quan trọng,","""Burn-out"""
"Em luôn cảm thấy mình đang loay hoay giữa việc chọn trường đại học và ngành nghề tương lai. Mọi người xung quanh đều có kế hoạch cho tương lai của họ, còn em thì vẫn chưa biết mình muốn gì. Em lo lắng về việc này quá,","""Overthinking"""
"Thực sự, việc học online khiến em mệt mỏi lắm ạ. Em cảm thấy mình không tập trung được và dễ bị phân tâm. Hơn nữa, không được gặp bạn bè và thầy cô giáo nữa cũng khiến em thấy cô đơn và bất lực,","""Depression"""
"Mỗi lần kiểm tra là em lại cảm thấy lo sợ. Em sợ sẽ không làm tốt và làm thất vọng mọi người xung quanh. Dù đã học nhiều nhưng cảm giác không đủ tự tin vẫn luôn bám lấy em,","""Anxiety"""
"Có một sự việc xảy ra hồi năm lớp 9 mà em không thể quên. Mọi người cười nhạo em vì một lỗi nhỏ, và giờ mỗi khi vào lớp, em cảm thấy lo sợ và không muốn gặp ai cả,","""PTSD"""
"Dạo này, em cảm thấy phải học thật giỏi mới xứng đáng. Em thường kiểm tra bài tập điểm số nhiều lần trước khi nộp và sợ mình mắc lỗi. Em muốn mọi thứ hoàn hảo và lo sợ bị bạn bè và thầy cô đánh giá thấp,","""OCD"""
"Việc học và ôn thi cả ngày khiến em cảm thấy kiệt sức. Em muốn có thời gian cho bản thân, nhưng deadlines và áp lực từ gia đình khiến em không thể thở. Em cảm thấy mình chỉ là một con số trong hệ thống,","""Burn-out"""
"Tương lai làm em lo lắng quá. Em không biết nên chọn ngành gì khi vào đại học hay làm gì sau này. Mọi người đều có kế hoạch cho tương lai của mình, còn em thì cảm thấy mình đang lạc lối và không biết đi đâu,","""Overthinking"""
"Bạn bè ở trường thay đổi nhanh quá, mỗi ngày lại có một drama mới. Em không muốn tham gia nhưng cảm thấy bị coi thường nếu không biết thông tin. Em chỉ muốn học và tận hưởng cuộc sống mà không bị ảnh hưởng bởi những chuyện không đáng,","""Depression"""
"Mỗi ngày đến trường, em cảm thấy áp lực từ việc phải đạt điểm cao. Bạn bè em đều giỏi, và em lo sợ sẽ bị bỏ lại phía sau. Mọi người nghĩ rằng em đang ổn, nhưng thật sự em cảm thấy mình đang chật vật mỗi ngày,","""Overthinking"""
"Bạn bè trong lớp chơi với nhau thân thiết, còn em cảm thấy mình luôn bị loại trừ. Đôi khi chỉ muốn có một người bạn thực sự để chia sẻ, nhưng cảm giác cô đơn này khiến em không biết phải làm sao,","""Depression"""
"Học online ở nhà thật sự không dễ dàng, ạ. Em cảm thấy rất mất tập trung. Mỗi lần đăng nhập vào lớp, lòng em lại lo sợ sẽ không theo kịp và bị thầy cô la mắng,","""Anxiety"""
"Dạo này em thấy áp lực từ việc chọn trường đại học và ngành học. Em lo sợ sẽ chọn sai và không tìm được công việc sau này. Bố mẹ em muốn em học ngành này, nhưng trái tim em lại muốn theo đuổi niềm đam mê khác,","""Burn-out"""
"Em luôn cảm thấy mình phải giữ gìn hình tượng trước bạn bè. Đôi khi chỉ muốn mặc đẹp hoặc tham gia nhiều câu lạc bộ ở trường để mọi người chú ý đến mình. Nhưng thực sự, điều đó khiến em mệt mỏi và cảm thấy không thực sự là chính mình,","""OCD"""
"Mỗi khi thi xong, em lại lo sợ về kết quả. Em tự hỏi liệu mình đã làm đúng hay sai, và nếu điểm số không cao, em không biết làm sao đối diện với bố mẹ. Họ luôn mong đợi rất nhiều ở em,","""Overthinking"""
"Đôi khi, em cảm thấy mất tự tin khi so sánh mình với bạn bè. Họ có vẻ như đã biết mình muốn gì trong tương lai và đang theo đuổi đam mê của mình. Còn em thì vẫn còn lạc lối và không biết mình nên làm gì tiếp theo,","""Depression"""
"Dạo này em thấy áp lực học hành quá. Mỗi ngày đều có bài tập về nhà, kiểm tra liên tục mà em cảm thấy không thể theo kịp. Bạn bè cùng lớp thì học giỏi, còn em thấy mình luôn tụt hậu. Em sợ sẽ không đỗ vào trường đại học mình mong muốn,","""Overthinking"""
"Em thấy mình khá cô đơn ở trường. Mặc dù có bạn bè, nhưng có lúc em cảm thấy mình không được tích hợp vào nhóm. Khi mọi người cùng nói chuyện, em thường im lặng và chỉ ngồi nhìn,","""Depression"""
"Hằng ngày em đều lo lắng về việc sẽ bị chê cười khi trả lời sai trước lớp. Em sợ mình sẽ mắc lỗi trước mặt mọi người. Mỗi khi giáo viên hỏi, tim em đập thình thịch, muốn trốn chạy khỏi lớp,","""Anxiety"""
"Em cảm thấy mình phải là số một trong mọi thứ. Khi làm bài kiểm tra, chỉ cần một câu sai em cũng muốn làm lại từ đầu. Em luôn so sánh mình với bạn bè và cảm thấy không bao giờ hài lòng,","""OCD"""
"Cả tuần em đều mất giấc vì ôn thi. Mặc dù đã cố gắng hết sức nhưng vẫn cảm thấy mình chưa đủ. Đôi lúc, em chỉ muốn nghỉ ngơi mà không phải nghĩ đến việc học,","""Burn-out"""
"Em lo lắng về việc chọn ngành học đại học. Mọi người đều nói rằng em phải theo đuổi đam mê, nhưng em thực sự không biết mình đam mê cái gì. Em sợ sẽ lựa chọn sai và hối hận sau này,","""Overthinking"""
"Lớp em có vài người nói xấu em sau lưng. Em biết vì một vài lần em nghe thấy. Mỗi lần đi học, em cảm thấy mình như đang bước vào một chiến trường, không biết ai là bạn, ai là kẻ thù,","""Anxiety"""
"Mỗi khi thi xong, em thường cảm thấy mình đã làm sai nhiều câu. Mặc dù kết quả chưa ra, nhưng suy nghĩ về điểm số khiến em không thể yên tâm. Em sợ sẽ làm bố mẹ thất vọng,","""Overthinking"""
"Thật sự, em lo lắng về bài kiểm tra tuần sau. Em học mãi mà cảm thấy như không nhớ được gì. Mọi người đều nói môn này dễ mà sao em thấy khó quá,","""Anxiety"""
"Dạo này em thấy mình cô đơn quá. Bạn bè cùng lớp thường xuyên tụ tập với nhau, còn em thì chẳng được mời. Em không biết mình đã làm gì sai,","""Depression"""
"Em buồn vì mình không vào được đội bóng của trường. Em tập luyện cả năm rồi mà vẫn không đủ giỏi. Cảm giác như mọi nỗ lực của em đều vô ích,","""Burn-out"""
"Em thấy áp lực từ việc phải chọn ngành học sau này. Mọi người nói nên theo đam mê nhưng em cảm thấy lo sợ khi nghĩ về việc không tìm được việc làm sau này nếu theo đuổi niềm đam mê của mình,","""Overthinking"""
"Khi em đi học, luôn có cảm giác như mọi người đều nhìn chăm chăm vào em. Em sợ họ đang nói xấu mình sau lưng. Nhiều khi em chỉ muốn trốn tránh mọi người,","""Anxiety"""
"Em vừa chia tay bạn trai. Cảm giác như thế giới đang đổ vỡ. Em cảm thấy mất mát và không biết phải tâm sự cùng ai. Mọi thứ ở trường cũng trở nên mờ nhạt,","""Depression"""
"Em muốn tham gia nhiều câu lạc bộ ở trường để tạo ấn tượng tốt cho hồ sơ du học. Nhưng việc học và hoạt động ngoại khóa khiến em cảm thấy quá mệt mỏi. Em sợ sẽ không thể theo kịp mọi thứ,","""Burn-out"""
"Lần đầu tiên em sống xa nhà để vào trường đại học. Em nhớ gia đình và cảm thấy lạc lõng giữa một môi trường mới. Mặc dù ở đây có nhiều cơ hội nhưng em cảm thấy mất phương hướng,","""PTSD"""
"Mỗi khi em muốn tham gia một câu lạc bộ ở trường hay đi chơi với bạn bè, bố mẹ luôn nói là 'Không có thời gian cho những việc vô ích như thế'. Em cảm thấy bị gò bó và không được sống như những đứa bạn cùng trang lứa,","""Depression"""
"Bố mẹ luôn đặt áp lực lên em rằng em phải là học sinh giỏi, đạt top 1 trong lớp. Mỗi lần nhận bài kiểm tra về, lòng em đều cảm thấy lo lắng. Nếu em không đạt điểm cao, em biết mình sẽ bị la mắng,","""Anxiety"""
"Em vẫn nhớ mỗi lần bị mẹ mắng vì không học bài. Những lời đó khiến em cảm thấy tổn thương và ám ảnh. Đôi khi em chỉ muốn trốn tránh và không muốn về nhà chút nào,","""PTSD"""
"Dù em cố gắng sắp xếp lịch học thật kỹ lưỡng, nhưng bố mẹ vẫn không hiểu và luôn nói rằng em lãng phí thời gian. Em thường kiểm tra và sắp xếp lại lịch học nhiều lần, lo sợ rằng có lẽ mình đã quên mất một việc gì đó,","""OCD"""
"Bài tập, dự án nhóm, thi cử. Mọi thứ đều đổ về cùng một lúc và em cảm thấy mình không thể thở nổi. Bố mẹ thì luôn yêu cầu em phải giúp việc nhà nhiều hơn. Em chỉ muốn nói rằng em cũng rất mệt mỏi và cần một chút thời gian cho bản thân,","""Burn-out"""
"Mỗi khi nghĩ đến việc chọn trường đại học và ngành nghề tương lai, em lại thấy hoang mang. Bố mẹ luôn muốn em theo ngành Y nhưng trái tim em lại hướng về Nghệ thuật. Em lo lắng không biết nên làm gì và nghĩ rằng có lẽ mình đang suy nghĩ quá nhiều về vấn đề này,","""Overthinking"""
"Mỗi lần về nhà sau giờ học, ba mẹ em luôn so sánh em với bạn bè. 'Sao con không giỏi bằng bạn X?' hoặc 'Con gái nhà người ta học giỏi và giúp việc nhà, còn con...'. Em thật sự mệt mỏi với những lời so sánh ấy, cảm giác như em chẳng bao giờ làm đủ tốt trong mắt họ,","""Depression"""
"Mỗi khi có bài kiểm tra hoặc điểm số không như mong đợi, lòng em cảm thấy lo lắng biết bao. Em sợ ba mẹ sẽ mắng, sợ họ sẽ thất vọng. Đôi khi chỉ cần nhìn thấy cuốn sổ điểm, trái tim em đã đập nhanh,","""Anxiety"""
"Hồi năm lớp 7, em và ba có một cuộc cãi vã thật lớn. Dù đã qua nhiều năm, nhưng mỗi khi nghĩ lại, em vẫn cảm thấy đau lòng và buồn bã. Cảm giác như mình không được hiểu và luôn phải đấu tranh để tự bảo vệ mình trước ba mẹ,","""PTSD"""
"Em thường xuyên lo sợ rằng mình sẽ làm sai lầm nào đó và bị ba mẹ trách mắng. Nên em thường kiểm tra bài tập nhiều lần, lo lắng rằng có thể mình đã quên một câu hỏi nào đó. Đôi khi em thậm chí còn mơ về việc bị mắng vì điểm kém trong giấc mơ của mình,","""OCD"""
"Em luôn cảm thấy áp lực từ việc học và mong muốn làm hài lòng ba mẹ. Nhưng dù cố gắng thế nào, vẫn có lúc em không đạt được kỳ vọng của họ. Cảm giác như đang chạy đua không hồi kết, không biết mình đang làm gì và vì ai nữa,","""Burn-out"""
"Thường xuyên em tự đặt ra hàng tá câu hỏi cho bản thân: 'Liệu mình có nên chọn ngành này không?', 'Nếu thất bại thì sao?', 'Ba mẹ sẽ nghĩ gì nếu em không theo đuổi ngành họ mong muốn?'. Em cảm thấy mình đang bị mắc kẹt giữa mong muốn của bản thân và kỳ vọng của ba mẹ,","""Overthinking"""
"Dạo này, bố mẹ luôn so sánh em với bạn bè. Em cảm thấy mình không bằng ai. Mỗi lần về nhà, chỉ muốn trốn vào phòng thôi. Bố mẹ chẳng hiểu rằng em cũng đang cố gắng hết sức,","""Depression"""
"Mỗi lần phải nói chuyện với bố mẹ về điểm số, lòng em cứ thắt lại. Em lo sợ sẽ bị la mắng hay bị so sánh. Cảm giác này làm em không thể tập trung vào học,","""Anxiety"""
"Bố mẹ không hiểu sao em lại chọn học môn đó. Họ nói rằng em chỉ lãng phí thời gian. Mỗi lần nhớ lại những lời đó, lòng em đau nhói và không biết phải làm sao,","""PTSD"""
"Dù em biết là phải tập trung vào bài vở nhưng mỗi lần nghĩ đến việc phải báo cáo kết quả học tập cho bố mẹ, em lại lo sợ. Em thường kiểm tra điểm số của mình nhiều lần, dù biết điểm đã đúng,","""OCD"""
"Em cảm thấy mình như đang chạy đua không dừng lại. Bố mẹ muốn em phải giỏi giang, hoàn hảo trong mọi việc. Đôi khi, em chỉ muốn nghỉ ngơi một chút, nhưng áp lực từ bố mẹ khiến em không thể rảnh rỗi,","""Burn-out"""
"Bố mẹ luôn muốn em phải làm theo ý họ, không được tự do lựa chọn. Em suy nghĩ nhiều về tương lai và lo lắng liệu mình có thực sự hạnh phúc khi theo đuổi đam mê của bản thân hay không,","""Overthinking"""
"Thực sự mà nói, mỗi lần về nhà em cảm thấy căng thẳng lắm. Bố mẹ luôn so sánh em với bạn bè, rằng họ giỏi hơn, học hành tốt hơn. Em cố gắng hết sức nhưng cảm giác như chưa bao giờ đạt được kỳ vọng của họ. Em không biết phải làm sao để họ hiểu cho em,","""Depression"""
"Hôm nay, bố mẹ lại mắng em vì điểm thi không cao. Em thật sự lo lắng về việc này, mỗi khi phải nhận báo cáo điểm là em cảm thấy tim đập nhanh, sợ bị mắng, sợ bị so sánh. Cảm giác như em không thoát ra được khỏi áp lực đó,","""Anxiety"""
"Cứ mỗi lần nghĩ về lần cãi vã với mẹ hồi năm lớp 7, lòng em lại đau. Em biết mình đã sai khi nói lời cay đắng, nhưng mẹ cũng không hiểu cho em. Đến giờ em vẫn không thể quên và cảm giác như vết thương ấy chưa hề lành lại,","""PTSD"""
"Bố mẹ luôn muốn mọi thứ trong phòng em phải gọn gàng, sạch sẽ. Em thì cảm thấy cần phải sắp xếp đúng theo ý mình, nếu không là cảm giác không yên tâm. Ví dụ như sách vở, em muốn xếp theo cách của mình nhưng bố mẹ lại không chấp nhận,","""OCD"""
"Với lượng bài tập và kiểm tra như hiện nay, em cảm thấy mình như đang bị chìm trong biển áp lực. Thêm vào đó, bố mẹ luôn đòi hỏi em phải đạt top lớp. Em chỉ muốn một lúc nào đó có thể nghỉ ngơi, không phải lo nghĩ về việc học,","""Burn-out"""
"Dạo này, em cảm thấy mình đang bị kẹt giữa bố mẹ và ước mơ của mình. Em muốn theo đuổi niềm đam mê vẽ, nhưng bố mẹ lại muốn em học ngành kinh doanh. Mỗi khi nghĩ đến tương lai, lòng em lại tràn đầy hoài nghi, không biết mình nên chọn lựa như thế nào,","""Overthinking"""
"Bố mẹ luôn muốn em học suốt ngày. Em cảm thấy mệt mỏi lắm ạ. Mỗi khi muốn chơi game hay xem phim, bố mẹ lại nói rằng em lười biếng. Em chỉ muốn một chút thời gian tự do, không bị áp đặt,","""Depression"""
"Dạo này, em cảm thấy lo lắng quá. Bố mẹ luôn so sánh em với bạn bè. Em cố gắng hết sức nhưng vẫn không đạt được điểm số như họ. Em sợ bị mắng, nên thường tránh nói chuyện với bố mẹ,","""Anxiety"""
"Hồi học lớp 7, em và mẹ có một cuộc cãi vã lớn vì điểm số. Mỗi lần nhớ lại, em vẫn thấy đau lòng. Dù đã qua mấy năm, nhưng em vẫn không thể quên được lời mẹ nói ngày đó,","""PTSD"""
"Mỗi lần học bài, em cảm thấy cần phải làm cho mọi thứ hoàn hảo. Nếu viết sai chữ, em lại xóa đi viết lại. Bố mẹ nói em quá kỹ tính, nhưng em chỉ muốn mọi thứ đều đúng,","""OCD"""
"Học, học và học. Cảm thấy mình như đang bị chôn vùi dưới đống bài vở. Bố mẹ muốn em học thêm nhiều môn, em cảm thấy không thở nổi. Cuối tuần thì lại phải đi học thêm,","""Burn-out"""
"Bố mẹ luôn muốn quyết định mọi thứ cho em, từ việc chọn trường đến việc chọn bạn bè. Em muốn tự quyết định cho cuộc đời mình. Đôi khi, em tự hỏi liệu mình có đang suy nghĩ quá nhiều không? Mình phải làm sao để bố mẹ hiểu cho mình đây?","""Overthinking"""
"Mỗi khi về nhà sau trường, mẹ luôn hỏi về điểm số và bài kiểm tra. Em cảm thấy áp lực lớn mỗi khi không đạt điểm cao. Mình muốn nói với mẹ rằng không phải lúc nào em cũng giỏi, nhưng sợ mẹ sẽ buồn,","""Depression"""
"Hôm nay, ba lại trách móc vì em về nhà muộn. Em chỉ muốn dành thời gian với bạn bè sau giờ học nhưng ba luôn nghĩ em làm điều không tốt. Cảm giác như không được tự do, luôn bị giám sát,","""Anxiety"""
"Lần cuối cùng em chạm trán với bố vì việc chọn trường Đại học, em vẫn không thể quên. Bố muốn em học Khoa học tự nhiên, nhưng em lại muốn theo Điện ảnh. Mỗi lần nghĩ về nó, lòng em đau đớn và không biết nên làm sao,","""PTSD"""
"Mẹ luôn so sánh em với bạn bên cạnh. Em biết mẹ muốn tốt cho em, nhưng cảm giác như em không bao giờ đạt tiêu chuẩn của mẹ. Em muốn mọi thứ hoàn hảo để không làm mẹ thất vọng, nhưng càng cố gắng, em càng cảm thấy mình không đủ tốt,","""OCD"""
"Dạo này, em cảm thấy mệt mỏi với việc học. Cảm giác như mình đang bị nén chặt giữa áp lực từ gia đình và mong muốn của bản thân. Mỗi khi về nhà, chỉ muốn trốn vào phòng mà không muốn nói chuyện với ai cả,","""Burn-out"""
"Em thường tự hỏi liệu mình đang đi đúng hướng không. Mỗi lần muốn thử một cái mới, ba mẹ lại lo lắng và phản đối. Em muốn tự quyết định tương lai của mình, nhưng cảm thấy mình đang bị kìm hãm,","""Overthinking"""
"Thật sự, mỗi lần về nhà em cảm thấy lo sợ. Bố mẹ luôn so sánh em với bạn bè, rằng họ học giỏi hơn, ngoan hơn. Em thấy mình chẳng bằng ai. Em cố gắng, nhưng dường như chưa bao giờ đủ,","""Depression"""
"Trước khi mỗi kì thi, lòng em đều đập nhanh vì sợ không đạt điểm như mong muốn và bị mắng. Em lo sợ phản ứng của mẹ khi biết kết quả. Đôi khi chỉ muốn trốn tránh mọi người để không phải đối diện với áp lực,","""Anxiety"""
"Em vẫn nhớ cái lần em và bố cãi nhau vì điểm số. Dù đã qua lâu nhưng mỗi khi nghĩ về nó, em lại thấy tổn thương. Lời nói của bố như dao cứa vào lòng em,","""PTSD"""
"Em biết mình hơi kỳ cục một chút. Trước khi ngủ, em cần xếp sách và vở ngay ngắn, nếu không em cảm thấy bất an. Mẹ thường trách móc vì điều này nhưng em chẳng biết tại sao mình lại như vậy,","""OCD"""
